index,product_id,product_name,brand_name,swatch_group,amount_a,unit_a,price,internal_product_id,rating,product_reviews,n_loves,lvl_0_cat,lvl_1_cat,lvl_2_cat,sku,amount_b,unit_b,product_multiplier,amount_adj,unit_price,prod_size_rank
3258,459835,Mini Charlotte’s Magic Serum with Vitamin C,Charlotte Tilbury,mini size,0.27,oz,40.0,1,3.0615000000000006,65.0,56400.0,Skincare,Mini Size,,['2350643'],8.0,ml,1.0,0.27,148.14814814814815,1168.0
3259,459843,Prebiotix Instant Flash Facial,Juice Beauty,standard size,2.0,oz,68.0,1,4.4118,17.0,1300.0,Skincare,Masks,Face Masks,['2352102'],60.0,ml,1.0,2.0,34.0,4522.0
3260,459900,Mad Eyes Intense Liquid Eyeliner,GUERLAIN,standard size,0.02,oz,61.0,1,3.5,14.0,1800.0,Makeup,Eye,Eyeliner,['2364305' '2364396'],0.6,ml,1.0,0.02,3050.0,108.0
3261,460005,"Love, Don't Be Shy Travel Spray",KILIAN Paris,mini size,0.24,oz,68.0,1,3.7781,2000.0,85500.0,Fragrance,Women,Rollerballs & Travel Size,['2355451'],7.5,ml,1.0,0.24,283.33333333333337,1010.0
3262,460019,Halo Healthy Glow Tinted Moisturizer Broad Spectrum SPF 25 with Hyaluronic Acid,Smashbox,standard size,1.4,floz,55.5,1,4.2611,651.0,37900.0,Makeup,Face,Foundation,['2376705' '2376671'],40.0,ml,1.0,1.4,39.642857142857146,3329.0
3263,46017,Original Tubing Mascara,Blinc,standard size,0.17,oz,34.0,1,4.0213,4100.0,26800.0,Makeup,Eye,Mascara,['692467' '1613884'],5.0,ml,1.0,0.17,199.99999999999997,770.0
3264,460411,Clarifying & Exfoliating  Scalp Treatment,Virtue,standard size,5.0,oz,66.0,1,4.549999999999999,80.0,6700.0,Hair,Hair Styling & Treatments,Scalp Treatments,['2376218'],150.0,ml,1.0,5.0,13.2,5817.0
3265,460412,Soothing Hyaluronic Acid Topical Scalp Supplement,Virtue,standard size,2.0,oz,77.0,1,2.9231,13.0,2800.0,Hair,Hair Styling & Treatments,Scalp Treatments,['2376200'],60.0,ml,1.0,2.0,38.5,4523.0
3266,460443,Leila Lou Candle,By Rosie Jane,standard size,9.0,oz,40.0,1,3.5,4.0,523.0,Fragrance,Candles & Home Scents,Candles,['2376192'],260.0,g,1.0,9.0,4.444444444444445,6753.0
3267,460444,Good Girl Eau de Parfum Supreme,Carolina Herrera,standard size,1.0,oz,102.0,1,4.6356,236.0,35400.0,Fragrance,Women,Perfume,['2678795'],30.0,ml,1.0,1.0,102.0,2837.0
3268,460444,Good Girl Eau de Parfum Supreme,Carolina Herrera,standard size,1.7,oz,158.0,1,4.6356,236.0,35400.0,Fragrance,Women,Perfume,['2373686'],50.0,ml,1.0,1.7,92.94117647058823,3965.0
3269,460444,Good Girl Eau de Parfum Supreme,Carolina Herrera,standard size,2.7,oz,194.0,1,4.6356,236.0,35400.0,Fragrance,Women,Perfume,['2373694'],80.0,ml,1.0,2.7,71.85185185185185,4841.0
3270,460511,Mini Liquid ExfoliKate® Triple Acid Resurfacing Treatment,Kate Somerville,mini size,1.0,oz,14.4,1,4.050000000000001,20.0,9100.0,Skincare,Mini Size,,['2377166'],30.0,ml,1.0,1.0,14.4,2838.0
3271,460512,Mini Liquid Silk Canvas: Featherweight Protective Primer,Tatcha,mini size,0.35,oz,32.5,1,4.372499999999999,1900.0,69300.0,Skincare,Mini Size,,['2368413'],10.0,g,1.0,0.35,92.85714285714286,1849.0
3272,460515,E-Rase™ Milki Micellar Water,Drunk Elephant,mini size,3.3,oz,19.0,1,4.2766,1000.0,28700.0,Skincare,Cleansers,Makeup Removers,['2382190'],100.0,ml,1.0,3.3,5.757575757575758,5086.0
3273,460515,E-Rase™ Milki Micellar Water,Drunk Elephant,standard size,8.0,oz,38.0,1,4.2766,1000.0,28700.0,Skincare,Cleansers,Makeup Removers,['2382489'],240.0,ml,1.0,8.0,4.75,6491.0
3274,460516,Papaya Sorbet Smoothing Enzyme Cleansing Balm & Makeup Remover,Glow Recipe,standard size,3.4,oz,42.0,1,4.2036,1500.0,104600.0,Skincare,Cleansers,Face Wash & Cleansers,['2371516'],100.0,ml,1.0,3.4,12.352941176470589,5337.0
3275,460561,Fluff'n Brow Pencil - 3-in-1 Brow Pencil and Balm,Velour Lashes,standard size,0.8,oz,33.0,1,4.5736,333.0,7600.0,Makeup,Eye,Eyebrow,['2359818' '2359842' '2359826' '2359792' '2359834'],23.0,g,1.0,0.8,41.25,2436.0
3276,460578,GOOPGENES All-In-One Nourishing Face Cream,goop,standard size,1.7,oz,130.0,1,4.284600000000001,738.0,3200.0,Skincare,Moisturizers,Moisturizers,['2380608'],50.0,ml,1.0,1.7,76.47058823529412,3966.0
3277,460626,Alpha Beta® Pore Perfecting Moisturizer,Dr. Dennis Gross Skincare,standard size,2.0,oz,92.0,1,3.9556000000000004,45.0,5800.0,Skincare,Moisturizers,Moisturizers,['2378727'],60.0,ml,1.0,2.0,46.0,4524.0
3278,460716,Lip Last Matte Lipstick,SEPHORA COLLECTION,standard size,0.06,oz,10.0,1,3.4554,101.0,33900.0,Makeup,Lip,Lipstick,"['2296275' '2296283' '2296291' '2296309' '2296317' '2296325' '2296333'
 '2296341' '2296358' '2296366' '2296374' '2296382' '2296390' '2296408'
 '2296416' '2296424' '2296432' '2296440' '2296457' '2296465']",1.8,g,1.0,0.06,166.66666666666669,259.0
3279,460718,Clean Glowing Skin Foundation,SEPHORA COLLECTION,standard size,1.01,oz,26.0,1,4.180300000000001,244.0,18400.0,Makeup,Face,Foundation,"['2285187' '2285195' '2285203' '2285211' '2285229' '2285237' '2285245'
 '2285252' '2285260' '2285070' '2285088' '2285146' '2285161' '2285179']",30.0,ml,1.0,1.01,25.742574257425744,3226.0
3280,460727,Monsieur Big Extreme,Lancôme,standard size,0.33,oz,40.5,1,3.9091000000000005,11.0,895.0,Makeup,Eye,Mascara,['2381580'],10.0,ml,1.0,0.33,122.72727272727272,1493.0
3281,460729,Matte Velvet Skin High Coverage Multi-Use Concealer,MAKE UP FOR EVER,standard size,0.3,oz,40.5,1,4.308199999999999,610.0,41200.0,Makeup,Face,Concealer,"['2365336' '2365344' '2365351' '2365369' '2365377' '2365385' '2365393'
 '2365401' '2365419' '2365427' '2365435' '2365443' '2365450' '2365468'
 '2365476' '2365484' '2365492' '2365500' '2365518' '2365526' '2365534'
 '2365542']",9.0,ml,1.0,0.3,135.0,1303.0
3282,460730,Aqua Resist Color Pencil Eyeliner,MAKE UP FOR EVER,standard size,0.042,oz,32.5,1,4.069100000000001,651.0,55700.0,Makeup,Eye,Eyeliner,"['2365708' '2365716' '2365724' '2365732' '2365740' '2365757' '2365765'
 '2365773' '2365781' '2365799']",0.5,g,1.0,0.042,773.8095238095237,203.0
3283,460731,Aqua Resist Smoky Eyeshadow Stick,MAKE UP FOR EVER,standard size,0.049,oz,36.5,1,3.9848,66.0,32700.000000000004,Makeup,Eye,Eyeshadow,"['2365583' '2365641' '2365575' '2365567' '2365633' '2365625' '2365658'
 '2365617' '2365591' '2365609' '2365559']",1.4,g,1.0,0.049,744.8979591836735,211.0
3284,460732,Futurist Aqua Brilliance Watery Glow Primer,Estée Lauder,standard size,1.35,oz,59.5,1,4.2197,223.0,7800.0,Makeup,Face,Face Primer,['2381051'],40.0,ml,1.0,1.35,44.07407407407407,3316.0
3285,460745,Dark Star Volumizing Mascara,PAT McGRATH LABS,standard size,0.43,floz,45.0,1,4.1455,797.0,21200.0,Makeup,Eye,Mascara,['2316735'],13.0,ml,1.0,0.43,104.65116279069768,1962.0
3286,460747,Pink Cloud Rosewater + Squalane Makeup Removing Face Wash,Herbivore,standard size,3.38,oz,35.0,1,4.3591,646.0,42800.0,Skincare,Cleansers,Face Wash & Cleansers,['2379337'],100.0,ml,1.0,3.38,10.355029585798817,5140.0
3287,460758,Cool Biotic™ Prebiotic Redness Relief Cream,Dr. Brandt Skincare,standard size,1.7,oz,76.0,1,4.0901,111.0,8700.0,Skincare,Moisturizers,Moisturizers,['2377315'],48.0,g,1.0,1.7,44.70588235294118,3967.0
3288,460774,Cooling Hydrating Jelly,Lise Watier,standard size,1.7,oz,50.0,1,4.8333,6.0,391.0,Skincare,Moisturizers,Moisturizers,['2374973'],50.0,ml,1.0,1.7,29.411764705882355,3968.0
3289,460775,Hydrating Mask,Lise Watier,standard size,1.7,oz,38.0,1,4.25,4.0,568.0,Skincare,Masks,Face Masks,['2374981'],50.0,ml,1.0,1.7,22.35294117647059,3969.0
3290,460776,Eye Opening Vegan Mascara,Lise Watier,standard size,0.41,oz,31.0,1,4.274099999999999,135.0,668.0,Makeup,Eye,Mascara,['2374775'],12.4,ml,1.0,0.41,75.60975609756098,1944.0
3291,460777,Haute Lumiere Lip Gloss,Lise Watier,standard size,0.2,oz,28.0,1,3.0,4.0,516.0,Makeup,Lip,Lip Gloss,['2374940' '2374932' '2374957'],6.0,ml,1.0,0.2,140.0,866.0
3292,460778,Rouge Velours Mat Supreme,Lise Watier,standard size,0.08,oz,32.0,1,4.25,4.0,725.0,Makeup,Lip,Lipstick,['2374916' '2374783' '2374791' '2374809' '2374817' '2374833' '2374866'],2.5,g,1.0,0.08,400.0,291.0
3293,460779,Skinlongevity Long Life Herb Anti-Aging Face Serum,bareMinerals,standard size,1.7,oz,82.0,1,4.434,3700.0,7800.0,Skincare,Treatments,Face Serums,['2328912'],50.0,ml,1.0,1.7,48.23529411764706,3970.0
3294,460784,Polo Red Eau de Parfum,Ralph Lauren,standard size,2.5,oz,125.0,1,4.424900000000001,386.0,1900.0,Fragrance,Men,Cologne,['2370476'],75.0,ml,1.0,2.5,50.0,4733.0
3295,460814,Make Me Blush Talc-Free Velvet Blush,LAWLESS,standard size,0.18,oz,41.0,1,4.717,477.0,48600.0,Makeup,Cheek,Blush,"['2356673' '2356665' '2356657' '2356640' '2356632' '2688471' '2375343'
 '2687085']",5.5,g,1.0,0.18,227.7777777777778,815.0
3296,460829,Unlocked Instant Extensions Lengthening Mascara,Hourglass,mini size,0.17,oz,21.0,1,4.2126,1400.0,51600.0,Makeup,Eye,Mascara,['2663607'],5.0,g,1.0,0.17,123.52941176470587,771.0
3297,460829,Unlocked Instant Extensions Lengthening Mascara,Hourglass,standard size,0.35,oz,44.0,1,4.2126,1400.0,51600.0,Makeup,Eye,Mascara,['2378552'],10.0,g,1.0,0.35,125.71428571428572,1850.0
3298,460841,Clean Rinse Clarifying Glycolic + Salicylic Scalp Serum,Sunday Riley,standard size,4.0,oz,64.0,1,4.1667000000000005,18.0,2900.0,Hair,Hair Styling & Treatments,Scalp Treatments,['2382471'],120.0,ml,1.0,4.0,16.0,5583.0
3299,460871,Perfect Eau de Parfum,Marc Jacobs Fragrances,mini size,0.33,oz,44.0,1,4.3358,1100.0,56800.0,Fragrance,Women,Perfume,['2362796'],10.0,ml,1.0,0.33,133.33333333333331,1494.0
3300,460871,Perfect Eau de Parfum,Marc Jacobs Fragrances,standard size,1.6,oz,143.0,1,4.3358,1100.0,56800.0,Fragrance,Women,Perfume,['2362804'],50.0,ml,1.0,1.6,89.375,3443.0
3301,460871,Perfect Eau de Parfum,Marc Jacobs Fragrances,standard size,3.3,oz,180.0,1,4.3358,1100.0,56800.0,Fragrance,Women,Perfume,['2362812'],100.0,ml,1.0,3.3,54.54545454545455,5087.0
3302,460872,Perfect Eau de Parfum Travel Spray,Marc Jacobs Fragrances,mini size,0.33,oz,44.0,1,4.3358,1100.0,18800.0,Fragrance,Women,Rollerballs & Travel Size,['2362796'],10.0,ml,1.0,0.33,133.33333333333331,1495.0
3303,460873,Black Orchid Parfum,TOM FORD,standard size,1.7,oz,250.0,1,4.2806,581.0,11100.0,Fragrance,Women,Perfume,['2369270'],50.0,ml,1.0,1.7,147.05882352941177,3971.0
3304,460873,Black Orchid Parfum,TOM FORD,standard size,3.4,oz,350.0,1,4.2806,581.0,11100.0,Fragrance,Women,Perfume,['2369288'],100.0,ml,1.0,3.4,102.94117647058823,5338.0
3305,460874,Bloom Profumo di Fiori Eau de Parfum,Gucci,mini size,0.25,oz,43.0,1,4.0505,673.0,9400.0,Fragrance,Women,Perfume,['2362689'],7.5,ml,1.0,0.25,172.0,1079.0
3306,460874,Bloom Profumo di Fiori Eau de Parfum,Gucci,standard size,1.0,oz,116.0,1,4.0505,673.0,9400.0,Fragrance,Women,Perfume,['2362820'],30.0,ml,1.0,1.0,116.0,2839.0
3307,460874,Bloom Profumo di Fiori Eau de Parfum,Gucci,standard size,1.6,oz,147.0,1,4.0505,673.0,9400.0,Fragrance,Women,Perfume,['2362663'],50.0,ml,1.0,1.6,91.875,3444.0
3308,460874,Bloom Profumo di Fiori Eau de Parfum,Gucci,standard size,3.3,oz,199.0,1,4.0505,673.0,9400.0,Fragrance,Women,Perfume,['2362671'],100.0,ml,1.0,3.3,60.303030303030305,5088.0
3309,460875,Bloom Profumo di Fiori Eau de Parfum Rollerball,Gucci,mini size,0.25,oz,43.0,1,4.0505,673.0,7500.0,Fragrance,Women,Rollerballs & Travel Size,['2362689'],7.5,ml,1.0,0.25,172.0,1080.0
3310,461132,Strength & Length Serum-Infused Mascara,bareMinerals,standard size,0.27,oz,29.0,1,4.0511,587.0,11800.0,Makeup,Eye,Mascara,['2349611'],8.0,ml,1.0,0.27,107.4074074074074,1169.0
3311,461139,Hairdresser's Invisible Oil 72 Hour Hydrating Hair Mask,Bumble and bumble,standard size,6.7,oz,61.0,1,4.3787,235.0,10500.0,Hair,Hair Styling & Treatments,Hair Masks,['2382299'],200.0,ml,1.0,6.7,9.104477611940299,6214.0
3312,461140,Her London Dream Eau de Parfum,BURBERRY,standard size,1.0,oz,112.0,1,4.3027,403.0,14100.0,Fragrance,Women,Perfume,['2348555'],30.0,ml,1.0,1.0,112.0,2840.0
3313,461140,Her London Dream Eau de Parfum,BURBERRY,standard size,1.6,oz,147.0,1,4.3027,403.0,14100.0,Fragrance,Women,Perfume,['2348480'],50.0,ml,1.0,1.6,91.875,3445.0
3314,461140,Her London Dream Eau de Parfum,BURBERRY,standard size,3.4,oz,196.0,1,4.3027,403.0,14100.0,Fragrance,Women,Perfume,['2362606'],100.0,ml,1.0,3.4,57.64705882352941,5339.0
3315,461147,Airbrush Flawless Setting Spray,Charlotte Tilbury,mini size,1.1,oz,31.5,1,4.3735,1500.0,354900.0,Makeup,Face,Setting Spray & Powder,['2368447'],34.0,ml,1.0,1.1,28.636363636363633,3259.0
3316,461147,Airbrush Flawless Setting Spray,Charlotte Tilbury,standard size,3.3,oz,51.5,1,4.3735,1500.0,354900.0,Makeup,Face,Setting Spray & Powder,['2368439'],100.0,ml,1.0,3.3,15.606060606060607,5089.0
3317,461147,Airbrush Flawless Setting Spray,Charlotte Tilbury,value size,6.7,oz,69.0,1,4.3735,1500.0,354900.0,Makeup,Face,Setting Spray & Powder,['2670164'],200.0,ml,1.0,6.7,10.298507462686567,6215.0
3318,461148,Mini Airbrush Flawless Setting Spray,Charlotte Tilbury,mini size,1.1,oz,31.5,1,4.2496,629.0,299000.0,Makeup,Mini Size,,['2368447'],34.0,ml,1.0,1.1,28.636363636363633,3260.0
3319,461159,Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex Serum,Estée Lauder,standard size,0.68,oz,68.0,1,4.0463,2400.0,69000.0,Skincare,Treatments,Face Serums,['2706802'],20.0,ml,1.0,0.68,99.99999999999999,2391.0
3320,461159,Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex Serum,Estée Lauder,standard size,1.0,oz,108.0,1,4.0463,2400.0,69000.0,Skincare,Treatments,Face Serums,['2379675'],30.0,ml,1.0,1.0,108.0,2841.0
3321,461159,Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex Serum,Estée Lauder,standard size,1.7,oz,155.0,1,4.0463,2400.0,69000.0,Skincare,Treatments,Face Serums,['2379683'],50.0,ml,1.0,1.7,91.17647058823529,3972.0
3322,461159,Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex Serum,Estée Lauder,value size,3.9,oz,297.0,1,4.0463,2400.0,69000.0,Skincare,Treatments,Face Serums,['2379667'],115.0,ml,1.0,3.9,76.15384615384616,5534.0
3323,461167,Ambient™ Lighting Infinity Powder,Hourglass,standard size,0.34,oz,76.0,1,3.7646999999999995,34.0,8300.0,Makeup,Face,Setting Spray & Powder,['2378560'],9.5,g,1.0,0.34,223.52941176470586,1697.0
3324,461173,Blond Absolu Overnight Recovery Treatment for Lightened Hair,Kérastase,standard size,3.04,oz,80.0,1,4.3239,426.0,30100.0,Hair,Hair Styling & Treatments,Scalp Treatments,['2371938'],90.0,ml,1.0,3.04,26.31578947368421,4971.0
3325,461177,Mini Turmeric BHA Pore & Brightening Treatment Mask,KORA Organics,mini size,1.0,oz,23.0,1,4.1279,516.0,15400.0,Skincare,Mini Size,,['2384642'],30.0,ml,1.0,1.0,23.0,2842.0
3326,461178,Chemistry AHA Serum Deodorant,Kosas,standard size,2.4,oz,22.0,1,3.9076,1200.0,63700.0,Bath & Body,Body Care,Deodorant & Antiperspirant,['2601482' '2375418' '2375400'],70.0,ml,1.0,2.4,9.166666666666668,4657.0
3327,461184,'REPLICA' Coffee Break Eau de Toilette,Maison Margiela,mini size,0.34,oz,43.0,1,3.9754999999999994,653.0,43400.0,Fragrance,Women,Perfume,['2361046'],10.0,ml,1.0,0.34,126.4705882352941,1698.0
3328,461184,'REPLICA' Coffee Break Eau de Toilette,Maison Margiela,standard size,3.4,oz,202.0,1,3.9754999999999994,653.0,43400.0,Fragrance,Women,Perfume,['2361038'],100.0,ml,1.0,3.4,59.411764705882355,5340.0
3329,461185,'REPLICA' Coffee Break Eau de Toilette Travel Spray,Maison Margiela,mini size,0.34,oz,43.0,1,3.9754999999999994,653.0,29900.0,Fragrance,Women,Rollerballs & Travel Size,['2361046'],10.0,ml,1.0,0.34,126.4705882352941,1699.0
3330,461213,Honey Balm Niacinamide Moisturizer,Wishful,standard size,1.94,oz,57.0,1,4.1922,666.0,26600.0,Skincare,Moisturizers,Moisturizers,['2341543'],55.0,g,1.0,1.94,29.381443298969074,4403.0
3331,461217,Illuminator Liquid Highlight,Iconic London,standard size,0.45,oz,52.0,1,4.485099999999999,101.0,54100.0,Makeup,Face,Highlighter,['2380426' '2380442' '2380434'],13.5,ml,1.0,0.45,115.55555555555556,1977.0
3332,461218,Lip Plumping Gloss,Iconic London,standard size,0.13,oz,34.0,1,3.5185,27.0,9100.0,Makeup,Lip,Lip Gloss,['2380293' '2380301' '2380319' '2380327'],5.0,ml,1.0,0.13,261.53846153846155,561.0
3333,461219,Prep Set Glow Hydrating Spray,Iconic London,mini size,1.0,oz,20.0,1,4.0,113.0,29900.0,Makeup,Face,Setting Spray & Powder,['2579076'],30.0,ml,1.0,1.0,20.0,2843.0
3334,461219,Prep Set Glow Hydrating Spray,Iconic London,standard size,4.0,oz,39.0,1,4.0,113.0,29900.0,Makeup,Face,Setting Spray & Powder,['2380400' '2380418'],120.0,ml,1.0,4.0,9.75,5584.0
3335,461220,Sheer Cream Blush,Iconic London,standard size,0.42,oz,37.0,1,4.1447,76.0,30200.0,Makeup,Cheek,Blush,['2380392' '2380343' '2380376' '2380384' '2380368'],12.5,ml,1.0,0.42,88.0952380952381,1953.0
3336,461223,Major Glow Balm,PATRICK TA,standard size,1.0,oz,67.5,1,4.191299999999999,230.0,52100.0,Bath & Body,Body Moisturizers,Body Lotions & Body Oils,['2371755' '2371748'],30.0,g,1.0,1.0,67.5,2844.0
3337,461420,My Way Eau de Parfum,Armani Beauty,mini size,0.34,oz,43.0,1,4.4957,1700.0,69000.0,Fragrance,Women,Perfume,['2372662'],10.0,ml,1.0,0.34,126.4705882352941,1700.0
3340,461420,My Way Eau de Parfum,Armani Beauty,standard size,1.0,oz,100.0,1,4.4957,1700.0,69000.0,Fragrance,Women,Perfume,['2371235'],30.0,ml,1.0,1.0,100.0,2845.0
3341,461420,My Way Eau de Parfum,Armani Beauty,standard size,1.7,oz,150.0,1,4.4957,1700.0,69000.0,Fragrance,Women,Perfume,['2372670'],50.0,ml,1.0,1.7,88.23529411764706,3973.0
3342,461420,My Way Eau de Parfum,Armani Beauty,standard size,3.0,oz,200.0,1,4.4957,1700.0,69000.0,Fragrance,Women,Perfume,['2372688'],90.0,ml,1.0,3.0,66.66666666666667,4909.0
3338,461420,My Way Eau de Parfum,Armani Beauty,refill size,3.4,oz,160.0,1,4.4957,1700.0,69000.0,Fragrance,Women,Perfume,['2679884'],100.0,ml,1.0,3.4,47.05882352941177,5341.0
3339,461420,My Way Eau de Parfum,Armani Beauty,refill size,5.1,oz,220.0,1,4.4957,1700.0,69000.0,Fragrance,Women,Perfume,['2394591'],150.0,ml,1.0,5.1,43.13725490196079,5957.0
3343,461421,My Way Eau de Parfum Travel Spray,Armani Beauty,mini size,0.34,oz,43.0,1,4.4957,1700.0,30900.0,Fragrance,Women,Rollerballs & Travel Size,['2372662'],10.0,ml,1.0,0.34,126.4705882352941,1701.0
3344,461428,"Be Gentle, Be Kind Aloe + Oat Milk Ultra Soothing Fragrance-free Hypoallergenic Shampoo",Briogeo,standard size,8.0,oz,38.0,1,3.9019999999999992,653.0,11100.0,Hair,Shampoo & Conditioner,Shampoo,['2379089'],236.0,ml,1.0,8.0,4.75,6492.0
3345,461429,"Be Gentle, Be Kind Aloe + Oat Milk Ultra Soothing Fragrance-free Hypoallergenic Conditioner",Briogeo,standard size,8.0,oz,38.0,1,4.1414,580.0,8700.0,Hair,Shampoo & Conditioner,Conditioner,['2379097'],236.0,ml,1.0,8.0,4.75,6493.0
3346,461430,"Be Gentle, Be Kind Aloe + Oat Milk Ultra Soothing Fragrance-Free Detangler",Briogeo,standard size,5.9,oz,34.0,1,3.9696,624.0,21700.0,Hair,Hair Styling & Treatments,Leave-In Conditioner,['2379105'],174.0,ml,1.0,5.9,5.762711864406779,6072.0
3347,461439,Hyaluronic Marine™ Makeup Removing Meltaway Cleanser,Dr. Dennis Gross Skincare,standard size,5.0,oz,44.0,1,4.4506,597.0,9000.0,Skincare,Cleansers,Face Wash & Cleansers,['2386860'],150.0,ml,1.0,5.0,8.8,5818.0
3348,461443,Seashore Spritzer Wave Spray,Drybar,standard size,5.0,oz,35.0,1,3.5,8.0,2300.0,Hair,Hair Styling & Treatments,Hair Spray,['2375277'],147.0,ml,1.0,5.0,7.0,5819.0
3349,461451,Abeille Royale Anti-Aging Fortifying Lotion Toner,GUERLAIN,standard size,5.0,oz,115.0,1,4.256599999999999,834.0,7000.0,Skincare,Cleansers,Toners,['2384436'],150.0,ml,1.0,5.0,23.0,5820.0
3350,461451,Abeille Royale Anti-Aging Fortifying Lotion Toner,GUERLAIN,value size,10.0,oz,182.0,1,4.256599999999999,834.0,7000.0,Skincare,Cleansers,Toners,['2376267'],300.0,ml,1.0,10.0,18.2,6821.0
3351,461456,Balmy Gloss Tinted Lip Oil,ILIA,standard size,0.14,oz,34.0,1,4.45,520.0,87100.0,Makeup,Lip,Lip Gloss,['2354082' '2354108' '2354090' '2354116' '2354066' '2354074'],4.3,ml,1.0,0.14,242.85714285714283,632.0
3352,461514,Clean Liquid Lip Mousse,SEPHORA COLLECTION,standard size,0.135,oz,8.0,1,4.2956,159.0,18900.0,Makeup,Lip,Liquid Lipstick,"['2317618' '2317535' '2317543' '2317550' '2317568' '2317600' '2317592'
 '2317576']",4.0,g,1.0,0.135,59.25925925925925,597.0
3353,461537,The Rice Wash Skin-Softening Cleanser,Tatcha,mini size,1.7,oz,24.5,1,4.486700000000001,2600.0,214400.0,Skincare,Cleansers,Face Wash & Cleansers,['2653418'],50.0,ml,1.0,1.7,14.411764705882353,3974.0
3354,461537,The Rice Wash Skin-Softening Cleanser,Tatcha,standard size,4.0,oz,54.0,1,4.486700000000001,2600.0,214400.0,Skincare,Cleansers,Face Wash & Cleansers,['2382232'],120.0,ml,1.0,4.0,13.5,5585.0
3355,461543,Multitasking Face + Lip Tint,Urban Decay,standard size,0.14,oz,35.0,1,3.5882000000000005,17.0,5600.0,Makeup,Cheek,Blush,['2368017' '2368041'],4.0,g,1.0,0.14,249.99999999999997,633.0
3356,461544,All Nighter Extra Glow Dewy Setting Spray,Urban Decay,standard size,4.0,floz,48.5,1,4.5399,363.0,27800.0,Makeup,Face,Setting Spray & Powder,['2367985'],118.0,ml,1.0,4.0,12.125,5586.0
3357,461545,Ultra Glow All Nighter Primer,Urban Decay,standard size,1.0,oz,51.5,1,4.505600000000001,360.0,16700.0,Makeup,Face,Face Primer,['2367993'],30.0,ml,1.0,1.0,51.5,2846.0
3358,461555,Mini Superberry Hydrate + Glow Dream Night Cream + Mask with Vitamin C,Youth To The People,mini size,0.5,oz,24.0,1,4.3209,2400.0,85500.0,Skincare,Mini Size,,['2379444'],15.0,ml,1.0,0.5,48.0,2138.0
3359,461600,Your Skin But Better Foundation + Skincare,IT Cosmetics,standard size,1.0,oz,62.5,1,4.3876,547.0,48000.0,Makeup,Face,Foundation,"['2380186' '2380178' '2389872' '2380160' '2380152' '2389880' '2380145'
 '2389898' '2380137' '2389906' '2380129' '2380004' '2379998' '2389955'
 '2379980' '2379972' '2379964' '2389963' '2389971' '2389989' '2379949'
 '2379931' '2379923' '2389997' '2379915' '2379907' '2379899' '2379881'
 '2390003' '2390011' '2390029' '2379873' '2379865' '2379857' '2389914'
 '2389922' '2380020' '2379840' '2389930' '2389948']",30.0,ml,1.0,1.0,62.5,2847.0
3360,461601,"Hydrate Shampoo for Dry, Color-Treated Hair",Pureology,standard size,9.0,floz,49.0,1,4.4466,2100.0,38300.0,Hair,Shampoo & Conditioner,Shampoo,['2390755'],266.0,ml,1.0,9.0,5.444444444444445,6754.0
3361,461601,"Hydrate Shampoo for Dry, Color-Treated Hair",Pureology,value size,33.8,floz,99.0,1,4.4466,2100.0,38300.0,Hair,Shampoo & Conditioner,Shampoo,['2390763'],1000.0,ml,1.0,33.8,2.9289940828402368,7122.0
3362,461603,"Hydrate Conditioner for Dry, Color-Treated Hair",Pureology,mini size,1.7,oz,15.0,1,4.4667,1500.0,30400.0,Hair,Shampoo & Conditioner,Conditioner,['2391233'],50.0,ml,1.0,1.7,8.823529411764707,3975.0
3363,461603,"Hydrate Conditioner for Dry, Color-Treated Hair",Pureology,standard size,9.0,floz,49.0,1,4.4667,1500.0,30400.0,Hair,Shampoo & Conditioner,Conditioner,['2390771'],266.0,ml,1.0,9.0,5.444444444444445,6755.0
3364,461603,"Hydrate Conditioner for Dry, Color-Treated Hair",Pureology,value size,33.8,floz,99.0,1,4.4667,1500.0,30400.0,Hair,Shampoo & Conditioner,Conditioner,['2390789'],1000.0,ml,1.0,33.8,2.9289940828402368,7123.0
3365,461604,"Mini Hydrate Conditioner for Dry, Color-Treated Hair",Pureology,mini size,1.7,oz,15.0,1,4.4667,1500.0,8900.0,Hair,Shampoo & Conditioner,Conditioner,['2391233'],50.0,ml,1.0,1.7,8.823529411764707,3976.0
3366,461605,Hydrate Nourishing Superfoods Treatment Hair Mask,Pureology,standard size,7.0,floz,42.0,1,4.5809,1100.0,12700.0,Hair,Hair Styling & Treatments,Scalp Treatments,['2390797'],200.0,ml,1.0,7.0,6.0,6376.0
3367,461606,"Hydrate Sheer Shampoo for Fine, Dry, Color-Treated Hair",Pureology,mini size,1.7,oz,15.0,1,4.4506,415.0,11300.0,Hair,Shampoo & Conditioner,Shampoo,['2391241'],50.0,ml,1.0,1.7,8.823529411764707,3977.0
3368,461606,"Hydrate Sheer Shampoo for Fine, Dry, Color-Treated Hair",Pureology,standard size,9.0,floz,49.0,1,4.4506,415.0,11300.0,Hair,Shampoo & Conditioner,Shampoo,['2390805'],266.0,ml,1.0,9.0,5.444444444444445,6756.0
